node,new_score
anon_S2126,647
anon_S1220,676
anon_S5297,598
anon_S734,599
anon_S3006,589
anon_S5824,596
anon_S220,525
anon_S2804,655
anon_S3813,733
anon_S4255,566
anon_S3675,720
anon_S3964,501
anon_S2131,755
anon_S14,665
anon_S1772,643
anon_S5149,581
anon_S4607,517
anon_S3096,653
anon_S191,643
anon_S2650,631
anon_S3639,575
anon_S5784,629
anon_S5695,614
anon_S265,632
anon_S2331,622
anon_S2810,561
anon_S5875,646
anon_S2459,590
anon_S5761,646
anon_S2745,711
anon_S279,637
anon_S5222,693
anon_S618,646
anon_S935,637
anon_S530,665
anon_S5794,644
anon_S4968,600
anon_S4754,590
anon_S3537,636
anon_S2400,529
anon_S5569,630
anon_S4528,651
anon_S3751,703
anon_S5421,609
anon_S5888,661
anon_S4110,589
anon_S601,655
anon_S3364,613
anon_S5352,637
anon_S20,664
anon_S1635,752
anon_S4600,581
anon_S5155,603
anon_S911,637
anon_S1881,711
anon_S46,664
anon_S1993,602
anon_S3048,716
anon_S4769,609
anon_S5161,573
anon_S1776,696
anon_S1978,703
anon_S3318,575
anon_S3534,629
anon_S5944,657
anon_S2539,589
anon_S2296,621
anon_S5016,705
anon_S3856,584
anon_S2526,634
anon_S4611,627
anon_S4116,608
anon_S5640,651
anon_S4231,631
anon_S4999,622
anon_S216,631
anon_S4732,609
anon_S3049,629
anon_S3664,703
anon_S2254,630
anon_S1905,703
anon_S594,697
anon_S5301,598
anon_S5696,646
anon_S1818,590
anon_S4543,568
anon_S1929,651
anon_S1498,631
anon_S712,637
anon_S308,634
anon_S2120,646
anon_S3936,666
anon_S4314,602
anon_S2581,629
anon_S3721,695
anon_S2741,636
anon_S2569,594
anon_S5247,561
anon_S3910,573
anon_S4343,547
anon_S2726,634
anon_S5667,635
anon_S4443,637
anon_S3176,608
anon_S4085,654
anon_S4170,601
anon_S3577,515
anon_S3314,622
anon_S3489,602
anon_S4787,575
anon_S6095,592
anon_S5156,648
anon_S4574,605
anon_S5760,629
anon_S1754,672
anon_S3544,631
anon_S3708,715
anon_S2638,647
anon_S4782,594
anon_S656,637
anon_S701,637
anon_S1294,637
anon_S2453,646
anon_S5024,546
anon_S4815,646
anon_S487,598
anon_S737,588
anon_S4937,682
anon_S4344,544
anon_S1093,599
anon_S2145,711
anon_S3201,634
anon_S1541,584
anon_S1467,584
anon_S2678,561
anon_S2393,561
anon_S2515,678
anon_S2790,808
anon_S6020,550
anon_S5300,598
anon_S2914,720
anon_S5043,562
anon_S512,660
anon_S3953,597
anon_S3301,689
anon_S1096,757
anon_S2273,665
anon_S1592,695
anon_S1540,622
anon_S5463,731
anon_S1497,624
anon_S3488,584
anon_S4756,581
anon_S1510,544
anon_S1688,692
anon_S3554,552
anon_S5710,693
anon_S686,637
anon_S962,637
anon_S1120,546
anon_S2294,651
anon_S164,646
anon_S4367,643
anon_S5856,656
anon_S303,640
anon_S5983,656
anon_S5957,603
anon_S312,634
anon_S1805,742
anon_S5933,619
anon_S4355,573
anon_S4548,570
anon_S1399,459
anon_S3982,652
anon_S1176,651
anon_S2861,584
anon_S2031,655
anon_S1761,638
anon_S5216,599
anon_S885,637
anon_S718,637
anon_S1495,654
anon_S776,630
anon_S4572,600
anon_S4969,600
anon_S4634,600
anon_S2767,654
anon_S795,521
anon_S3183,696
anon_S5966,593
anon_S5558,547
anon_S3379,578
anon_S244,664
anon_S2719,618
anon_S1674,584
anon_S1815,613
anon_S400,661
anon_S2709,655
anon_S4437,634
anon_S4836,644
anon_S1278,637
anon_S4544,569
anon_S3545,552
anon_S2951,566
anon_S5403,524
anon_S5980,504
anon_S1115,665
anon_S4151,601
anon_S1526,696
anon_S3062,695
anon_S5189,668
anon_S5868,629
anon_S4716,534
anon_S4851,570
anon_S4259,589
anon_S488,604
anon_S5978,583
anon_S1035,637
anon_S5305,599
anon_S1418,648
anon_S5768,629
anon_S3436,624
anon_S5270,646
anon_S3169,655
anon_S3374,584
anon_S2762,657
anon_S1903,612
anon_S4267,567
anon_S3386,753
anon_S888,637
anon_S5374,636
anon_S4067,654
anon_S5965,650
anon_S153,597
anon_S192,649
anon_S2022,621
anon_S1743,622
anon_S854,622
anon_S5809,646
anon_S3043,584
anon_S5276,646
anon_S3385,645
anon_S4369,644
anon_S1979,622
anon_S4938,622
anon_S4865,581
anon_S4874,573
anon_S5668,635
anon_S4816,675
anon_S3743,523
anon_S4934,589
anon_S5986,656
anon_S5997,656
anon_S3127,631
anon_S117,646
anon_S5366,525
anon_S2778,589
anon_S6011,591
anon_S1715,622
anon_S2059,622
anon_S2112,670
anon_S2039,711
anon_S4909,590
anon_S2399,707
anon_S2952,622
anon_S5006,609
anon_S3121,647
anon_S262,627
anon_S5365,526
anon_S4295,589
anon_S3546,636
anon_S169,645
anon_S2636,584
anon_S5682,646
anon_S2742,634
anon_S3617,613
anon_S5292,546
anon_S4929,541
anon_S5552,591
anon_S2055,681
anon_S5178,648
anon_S4684,709
anon_S4190,601
anon_S5604,591
anon_S28,664
anon_S4121,645
anon_S4639,627
anon_S929,637
anon_S1934,606
anon_S60,640
anon_S1981,711
anon_S3968,646
anon_S3601,689
anon_S193,647
anon_S3422,602
anon_S3672,708
anon_S1640,696
anon_S5709,661
anon_S2963,695
anon_S5969,547
anon_S4687,622
anon_S304,711
anon_S1177,651
anon_S2351,584
anon_S5536,657
anon_S1720,588
anon_S3197,606
anon_S1668,623
anon_S4342,544
anon_S3473,602
anon_S3501,602
anon_S5212,609
anon_S1101,757
anon_S5229,600
anon_S5195,668
anon_S6042,601
anon_S4781,614
anon_S514,664
anon_S5261,665
anon_S387,533
anon_S4361,612
anon_S2171,650
anon_S1063,637
anon_S661,637
anon_S4663,600
anon_S5051,600
anon_S5080,600
anon_S4650,600
anon_S3574,693
anon_S4942,595
anon_S5857,656
anon_S1958,583
anon_S3078,703
anon_S1516,732
anon_S5815,629
anon_S818,653
anon_S5759,646
anon_S5763,646
anon_S2275,584
anon_S1547,584
anon_S607,655
anon_S2041,606
anon_S5218,600
anon_S6052,541
anon_S3909,515
anon_S1792,708
anon_S3421,602
anon_S2129,740
anon_S3995,696
anon_S1219,676
anon_S5361,577
anon_S2038,622
anon_S5792,646
anon_S4053,584
anon_S4814,622
anon_S2138,642
anon_S1420,648
anon_S300,608
anon_S2207,751
anon_S4621,590
anon_S4400,695
anon_S4103,695
anon_S1163,630
anon_S5742,646
anon_S2809,624
anon_S4182,666
anon_S4688,623
anon_S178,646
anon_S5303,599
anon_S5867,629
anon_S1824,705
anon_S5479,647
anon_S2198,584
anon_S5689,646
anon_S3447,657
anon_S3518,657
anon_S3402,655
anon_S938,637
anon_S5322,635
anon_S3403,631
anon_S3551,549
anon_S5225,640
anon_S4846,577
anon_S1456,609
anon_S1446,663
anon_S2994,589
anon_S2202,622
anon_S5496,593
anon_S4114,655
anon_S3842,634
anon_S2686,670
anon_S4043,734
anon_S1545,651
anon_S4014,553
anon_S5669,635
anon_S2926,628
anon_S637,637
anon_S1008,637
anon_S1001,637
anon_S2380,782
anon_S2800,665
anon_S21,664
anon_S5892,661
anon_S3791,732
anon_S3841,695
anon_S5356,571
anon_S97,638
anon_S4536,570
anon_S1972,584
anon_S5541,655
anon_S340,738
anon_S4102,637
anon_S6080,656
anon_S5977,546
anon_S1570,692
anon_S3286,706
anon_S2151,775
anon_S482,610
anon_S4473,589
anon_S5873,646
anon_S4604,731
anon_S5670,689
anon_S5738,646
anon_S254,636
anon_S5979,512
anon_S2746,649
anon_S3392,655
anon_S4562,518
anon_S57,634
anon_S713,637
anon_S1129,637
anon_S2316,648
anon_S3462,602
anon_S2281,768
anon_S5889,661
anon_S2221,740
anon_S5959,614
anon_S3674,732
anon_S330,633
anon_S3212,636
anon_S5277,646
anon_S5766,646
anon_S5087,599
anon_S3038,584
anon_S4026,678
anon_S2913,667
anon_S1271,637
anon_S5693,640
anon_S1601,678
anon_S1800,546
anon_S72,609
anon_S6081,656
anon_S281,631
anon_S1729,742
anon_S2250,676
anon_S3323,590
anon_S3105,710
anon_S2701,621
anon_S3623,695
anon_S2786,657
anon_S3353,613
anon_S1843,634
anon_S1853,597
anon_S4420,597
anon_S4625,590
anon_S3118,602
anon_S3493,602
anon_S4771,548
anon_S4947,666
anon_S2193,671
anon_S2387,725
anon_S6067,629
anon_S1598,696
anon_S2884,575
anon_S1942,618
anon_S770,715
anon_S4888,537
anon_S405,714
anon_S3607,721
anon_S4907,657
anon_S5813,646
anon_S1982,544
anon_S2517,638
anon_S614,646
anon_S3883,667
anon_S671,637
anon_S3225,654
anon_S6111,649
anon_S2623,652
anon_S2481,768
anon_S792,637
anon_S1135,631
anon_S2095,699
anon_S1703,654
anon_S3285,676
anon_S3869,649
anon_S1984,622
anon_S3213,590
anon_S4115,633
anon_S3107,667
anon_S2073,651
anon_S4681,649
anon_S4192,569
anon_S5561,590
anon_S5404,525
anon_S1961,654
anon_S605,655
anon_S5371,696
anon_S5698,646
anon_S5060,611
anon_S2789,657
anon_S5930,692
anon_S3289,667
anon_S2965,657
anon_S2936,628
anon_S4933,568
anon_S1005,637
anon_S3000,606
anon_S1783,651
anon_S5853,656
anon_S3517,602
anon_S3680,693
anon_S167,646
anon_S766,637
anon_S1654,601
anon_S3427,630
anon_S5321,635
anon_S5746,629
anon_S3182,647
anon_S177,646
anon_S5343,558
anon_S5901,664
anon_S2998,645
anon_S1951,670
anon_S3387,590
anon_S3012,655
anon_S3528,647
anon_S622,547
anon_S1582,751
anon_S4379,585
anon_S3784,629
anon_S2486,695
anon_S3162,647
anon_S5015,706
anon_S768,618
anon_S5908,614
anon_S5694,646
anon_S5727,646
anon_S1999,786
anon_S532,549
anon_S1062,637
anon_S1080,627
anon_S181,646
anon_S4895,646
anon_S4956,609
anon_S3305,716
anon_S750,742
anon_S3561,553
anon_S2224,630
anon_S441,710
anon_S832,636
anon_S2341,654
anon_S3829,652
anon_S4922,639
anon_S2681,636
anon_S3510,642
anon_S5762,646
anon_S5700,646
anon_S5774,646
anon_S800,618
anon_S2353,622
anon_S4396,584
anon_S2101,544
anon_S4129,650
anon_S872,637
anon_S1897,606
anon_S3959,501
anon_S242,665
anon_S2693,644
anon_S570,488
anon_S4829,611
anon_S5188,668
anon_S3411,696
anon_S1391,459
anon_S2648,636
anon_S2688,561
anon_S3228,657
anon_S1546,622
anon_S3223,634
anon_S2305,655
anon_S4805,648
anon_S5666,635
anon_S2528,646
anon_S788,666
anon_S1834,711
anon_S5104,590
anon_S4822,590
anon_S3999,629
anon_S3172,696
anon_S4353,645
anon_S3852,589
anon_S313,711
anon_S3682,590
anon_S5671,689
anon_S5704,646
anon_S315,669
anon_S2849,584
anon_S1543,634
anon_S1793,622
anon_S5756,644
anon_S3185,692
anon_S2981,655
anon_S5387,558
anon_S393,654
anon_S4765,589
anon_S5342,614
anon_S1300,637
anon_S5359,594
anon_S2544,642
anon_S2159,651
anon_S5064,600
anon_S4794,607
anon_S3729,725
anon_S2116,703
anon_S5769,629
anon_S863,622
anon_S2107,645
anon_S843,690
anon_S3246,584
anon_S3734,786
anon_S4878,544
anon_S903,637
anon_S2752,646
anon_S2531,646
anon_S3780,660
anon_S3002,654
anon_S2909,716
anon_S1563,659
anon_S3687,601
anon_S4444,695
anon_S5697,629
anon_S5578,662
anon_S5887,751
anon_S2927,624
anon_S1989,622
anon_S5767,646
anon_S5271,646
anon_S1174,651
anon_S5539,655
anon_S4571,731
anon_S3818,616
anon_S3091,606
anon_S486,738
anon_S2916,667
anon_S886,637
anon_S2586,652
anon_S5865,715
anon_S1085,587
anon_S17,664
anon_S597,697
anon_S353,775
anon_S4223,645
anon_S2749,786
anon_S3363,651
anon_S3151,737
anon_S5269,711
anon_S392,654
anon_S2891,667
anon_S2773,667
anon_S2793,608
anon_S4021,631
anon_S5139,667
anon_S4626,666
anon_S3613,679
anon_S831,636
anon_S3115,647
anon_S3272,678
anon_S3730,722
anon_S3093,649
anon_S2194,622
anon_S2449,711
anon_S3215,584
anon_S4766,581
anon_S4112,638
anon_S1542,651
anon_S5324,653
anon_S1048,637
anon_S1054,637
anon_S2437,684
anon_S3171,608
anon_S104,599
anon_S5406,600
anon_S5335,702
anon_S5230,600
anon_S1935,703
anon_S1863,630
anon_S4827,586
anon_S3029,711
anon_S3376,655
anon_S1828,634
anon_S2768,689
anon_S2404,684
anon_S4212,761
anon_S4758,590
anon_S2493,629
anon_S6084,656
anon_S4912,704
anon_S3485,695
anon_S444,710
anon_S5736,629
anon_S3044,695
anon_S4242,652
anon_S4978,682
anon_S1564,590
anon_S5728,646
anon_S4696,581
anon_S4386,729
anon_S2020,606
anon_S1458,666
anon_S4724,670
anon_S2265,606
anon_S1717,630
anon_S1521,660
anon_S4168,604
anon_S4506,623
anon_S3134,647
anon_S1354,640
anon_S1954,654
anon_S2806,695
anon_S3880,574
anon_S3088,676
anon_S2549,589
anon_S4273,652
anon_S1534,561
anon_S2026,622
anon_S1679,622
anon_S1838,622
anon_S257,641
anon_S3155,655
anon_S4685,704
anon_S3027,646
anon_S4974,622
anon_S5105,590
anon_S5367,534
anon_S3990,629
anon_S5077,648
anon_S2555,636
anon_S3380,589
anon_S1730,622
anon_S2445,645
anon_S5864,664
anon_S2423,584
anon_S3375,786
anon_S1997,662
anon_S4746,590
anon_S4745,590
anon_S5327,650
anon_S3702,622
anon_S4710,609
anon_S5948,617
anon_S2984,743
anon_S3679,693
anon_S2191,690
anon_S2213,636
anon_S2705,649
anon_S5643,632
anon_S5898,642
anon_S4106,657
anon_S3242,655
anon_S2816,734
anon_S3260,530
anon_S2570,501
anon_S4530,609
anon_S5534,687
anon_S285,640
anon_S3239,695
anon_S5198,697
anon_S3075,694
anon_S5109,715
anon_S4071,589
anon_S2758,645
anon_S4903,622
anon_S4310,657
anon_S4364,679
anon_S998,637
anon_S1930,597
anon_S3114,715
anon_S2492,597
anon_S1991,631
anon_S4661,600
anon_S4740,609
anon_S5861,629
anon_S3717,694
anon_S5338,705
anon_S3240,652
anon_S3056,711
anon_S5649,541
anon_S5782,646
anon_S5242,664
anon_S223,525
anon_S5390,558
anon_S3469,650
anon_S1964,634
anon_S3288,654
anon_S641,637
anon_S3906,650
anon_S4683,710
anon_S4358,668
anon_S4730,590
anon_S4752,590
anon_S2027,622
anon_S3539,636
anon_S2819,695
anon_S2780,636
anon_S3451,589
anon_S3552,632
anon_S4270,634
anon_S2152,622
anon_S2643,711
anon_S4609,627
anon_S5931,692
anon_S4612,573
anon_S3825,707
anon_S91,640
anon_S1347,751
anon_S4694,600
anon_S4294,654
anon_S5027,622
anon_S2411,648
anon_S3653,662
anon_S5638,656
anon_S187,642
anon_S810,724
anon_S2100,665
anon_S1599,695
anon_S1389,459
anon_S3709,652
anon_S3458,723
anon_S2825,723
anon_S1802,711
anon_S4311,634
anon_S2948,624
anon_S1673,624
anon_S446,692
anon_S2717,657
anon_S5393,558
anon_S4039,656
anon_S3030,656
anon_S5610,637
anon_S1281,637
anon_S1257,635
anon_S2363,638
anon_S3327,515
anon_S5900,665
anon_S2252,693
anon_S2668,693
anon_S4682,702
anon_S2702,729
anon_S4136,629
anon_S2097,703
anon_S4291,703
anon_S3694,703
anon_S1359,459
anon_S5372,592
anon_S5964,617
anon_S5030,622
anon_S2023,806
anon_S4006,748
anon_S1689,590
anon_S5773,646
anon_S5842,766
anon_S4174,603
anon_S5478,646
anon_S4171,599
anon_S4088,667
anon_S6125,534
anon_S2905,628
anon_S1796,751
anon_S5439,622
anon_S294,634
anon_S5716,629
anon_S5673,689
anon_S3211,589
anon_S5308,639
anon_S4557,525
anon_S683,637
anon_S1132,637
anon_S915,637
anon_S2450,523
anon_S5591,530
anon_S4292,654
anon_S4490,654
anon_S586,635
anon_S1889,693
anon_S2910,622
anon_S5985,656
anon_S582,619
anon_S5446,682
anon_S209,621
anon_S5093,535
anon_S3496,615
anon_S981,637
anon_S955,637
anon_S5151,681
anon_S162,646
anon_S2454,523
anon_S2999,751
anon_S3487,755
anon_S2504,608
anon_S4073,654
anon_S1247,725
anon_S1985,659
anon_S5048,710
anon_S1925,716
anon_S3573,757
anon_S5678,629
anon_S2490,636
anon_S5508,593
anon_S3154,752
anon_S1894,638
anon_S4879,544
anon_S1891,656
anon_S2614,606
anon_S975,637
anon_S1006,637
anon_S470,696
anon_S4629,600
anon_S2219,659
anon_S5203,668
anon_S1603,732
anon_S2471,695
anon_S5284,629
anon_S2299,622
anon_S2153,622
anon_S5680,646
anon_S4924,622
anon_S4146,624
anon_S4719,599
anon_S496,667
anon_S5238,767
anon_S2006,721
anon_S5072,600
anon_S5858,656
anon_S1618,662
anon_S2258,662
anon_S5893,661
anon_S5822,687
anon_S1376,459
anon_S2324,624
anon_S329,721
anon_S2732,658
anon_S1067,637
anon_S5136,711
anon_S3591,597
anon_S301,628
anon_S5150,679
anon_S4979,609
anon_S1366,459
anon_S2260,705
anon_S4163,567
anon_S3569,554
anon_S2175,655
anon_S3932,654
anon_S2829,707
anon_S665,637
anon_S869,637
anon_S1459,646
anon_S3961,606
anon_S3202,654
anon_S5465,590
anon_S3678,708
anon_S1912,703
anon_S5683,646
anon_S3342,705
anon_S5502,593
anon_S3433,658
anon_S6008,652
anon_S1463,707
anon_S5490,662
anon_S2621,597
anon_S5032,691
anon_S5389,605
anon_S5464,590
anon_S2231,630
anon_S595,697
anon_S2139,696
anon_S3312,703
anon_S3092,636
anon_S4686,622
anon_S1938,590
anon_S4329,589
anon_S5287,646
anon_S2699,621
anon_S1860,655
anon_S4859,516
anon_S3328,622
anon_S4035,501
anon_S2088,739
anon_S1472,662
anon_S2245,751
anon_S3147,629
anon_S3827,732
anon_S5869,629
anon_S5402,602
anon_S4813,682
anon_S3804,694
anon_S3513,652
anon_S2676,649
anon_S3041,578
anon_S2524,589
anon_S2661,615
anon_S1702,622
anon_S2855,656
anon_S5544,664
anon_S6059,594
anon_S5353,638
anon_S3600,665
anon_S5165,622
anon_S6093,656
anon_S5955,614
anon_S5190,668
anon_S3130,647
anon_S1648,732
anon_S2838,732
anon_S2802,732
anon_S3414,706
anon_S4828,605
anon_S5684,646
anon_S5789,646
anon_S4096,618
anon_S4196,672
anon_S4899,622
anon_S445,692
anon_S78,624
anon_S2946,657
anon_S711,637
anon_S4658,622
anon_S4905,583
anon_S538,488
anon_S2167,716
anon_S439,710
anon_S5522,761
anon_S5788,629
anon_S5878,629
anon_S5708,704
anon_S3952,652
anon_S6051,676
anon_S5505,593
anon_S1869,584
anon_S1987,639
anon_S1084,667
anon_S5181,685
anon_S3479,602
anon_S754,742
anon_S6119,634
anon_S3264,703
anon_S3123,647
anon_S4351,545
anon_S1344,709
anon_S2696,649
anon_S5391,637
anon_S3807,589
anon_S1686,622
anon_S2874,709
anon_S1200,603
anon_S2128,751
anon_S305,634
anon_S1777,631
anon_S4024,629
anon_S4669,685
anon_S5932,664
anon_S1947,613
anon_S103,734
anon_S2704,649
anon_S2049,655
anon_S4154,604
anon_S3216,656
anon_S2473,646
anon_S638,637
anon_S2314,631
anon_S4590,522
anon_S4152,567
anon_S2069,647
anon_S3484,711
anon_S3701,662
anon_S503,666
anon_S6107,592
anon_S3230,589
anon_S5706,663
anon_S1204,654
anon_S3278,678
anon_S4657,600
anon_S3828,597
anon_S5085,664
anon_S2307,631
anon_S44,664
anon_S4363,679
anon_S2565,695
anon_S5814,629
anon_S3836,694
anon_S3797,694
anon_S5949,603
anon_S1939,638
anon_S5601,489
anon_S3911,646
anon_S4790,599
anon_S5453,732
anon_S5082,732
anon_S4404,693
anon_S2610,660
anon_S4910,670
anon_S146,646
anon_S1248,725
anon_S4048,724
anon_S5642,602
anon_S1923,630
anon_S2084,665
anon_S2756,729
anon_S2063,630
anon_S3156,647
anon_S2755,636
anon_S5137,705
anon_S1750,622
anon_S4160,600
anon_S2080,624
anon_S1625,622
anon_S3343,711
anon_S3912,695
anon_S5929,693
anon_S3762,656
anon_S3459,716
anon_S4512,666
anon_S4128,716
anon_S219,631
anon_S5920,715
anon_S2728,654
anon_S1960,665
anon_S2822,732
anon_S1867,732
anon_S4779,646
anon_S3970,806
anon_S5688,711
anon_S5816,646
anon_S5647,720
anon_S2169,715
anon_S1614,639
anon_S5047,766
anon_S2067,606
anon_S2332,646
anon_S2312,678
anon_S2291,623
anon_S2601,751
anon_S3700,659
anon_S1835,703
anon_S5801,629
anon_S4648,666
anon_S1486,732
anon_S5509,596
anon_S5256,567
anon_S5758,646
anon_S1578,645
anon_S5720,646
anon_S5280,646
anon_S2001,737
anon_S1788,638
anon_S3787,634
anon_S6050,704
anon_S410,729
anon_S5911,646
anon_S5528,752
anon_S3241,629
anon_S1827,712
anon_S2205,732
anon_S156,653
anon_S3962,742
anon_S4659,648
anon_S5086,648
anon_S2697,642
anon_S3603,695
anon_S4245,589
anon_S4896,622
anon_S5067,721
anon_S3803,585
anon_S259,634
anon_S4243,693
anon_S738,626
anon_S1574,602
anon_S4482,695
anon_S4720,731
anon_S2102,584
anon_S3752,638
anon_S4317,655
anon_S2230,679
anon_S1687,691
anon_S965,637
anon_S2658,631
anon_S4140,641
anon_S3656,642
anon_S4747,590
anon_S1808,755
anon_S4315,703
anon_S550,651
anon_S1417,657
anon_S1074,658
anon_S1470,622
anon_S1774,622
anon_S1453,655
anon_S2851,655
anon_S458,619
anon_S3621,721
anon_S1536,642
anon_S3965,654
anon_S4391,590
anon_S2852,703
anon_S2172,732
anon_S251,629
anon_S3556,643
anon_S5253,614
anon_S2633,622
anon_S483,666
anon_S5251,568
anon_S2317,649
anon_S4613,628
anon_S1025,637
anon_S3785,753
anon_S3208,667
anon_S1931,654
anon_S3028,578
anon_S3051,652
anon_S331,632
anon_S1645,590
anon_S1297,637
anon_S5052,600
anon_S6092,656
anon_S5919,715
anon_S5530,687
anon_S4365,679
anon_S5936,635
anon_S2370,768
anon_S2915,633
anon_S3502,589
anon_S3722,615
anon_S326,744
anon_S5741,646
anon_S1804,584
anon_S4453,634
anon_S2280,655
anon_S616,646
anon_S1199,650
anon_S2497,597
anon_S4728,590
anon_S5138,685
anon_S93,598
anon_S5442,590
anon_S5988,656
anon_S763,771
anon_S6108,652
anon_S4734,668
anon_S5184,697
anon_S4244,636
anon_S1832,622
anon_S2384,622
anon_S3463,621
anon_S5829,596
anon_S2578,655
anon_S3457,656
anon_S3974,641
anon_S1277,637
anon_S1814,634
anon_S2214,651
anon_S4772,583
anon_S6046,706
anon_S5215,600
anon_S2315,651
anon_S3381,606
anon_S2042,659
anon_S1341,696
anon_S1664,696
anon_S2901,574
anon_S564,666
anon_S5770,646
anon_S3886,589
anon_S5029,622
anon_S1340,649
anon_S2330,645
anon_S868,637
anon_S5267,672
anon_S4736,590
anon_S4737,590
anon_S1963,761
anon_S2814,697
anon_S1507,624
anon_S5310,654
anon_S2282,671
anon_S2865,656
anon_S1505,638
anon_S3079,734
anon_S1455,642
anon_S3499,711
anon_S1728,725
anon_S3619,708
anon_S4408,716
anon_S2724,662
anon_S325,543
anon_S3122,631
anon_S4470,708
anon_S5339,616
anon_S4004,459
anon_S4107,636
anon_S5329,635
anon_S2272,806
anon_S2365,649
anon_S3611,655
anon_S4417,589
anon_S2378,786
anon_S272,635
anon_S4013,656
anon_S5202,717
anon_S1812,753
anon_S4042,693
anon_S4767,609
anon_S2499,695
anon_S5071,715
anon_S2301,622
anon_S4331,672
anon_S850,690
anon_S3077,678
anon_S3146,753
anon_S1590,712
anon_S5481,692
anon_S2123,639
anon_S2003,597
anon_S3296,659
anon_S5890,661
anon_S4209,629
anon_S1898,630
anon_S2389,775
anon_S5070,715
anon_S2388,622
anon_S1469,786
anon_S1356,690
anon_S1617,656
anon_S3882,566
anon_S5839,767
anon_S2622,638
anon_S1745,651
anon_S4191,604
anon_S4977,600
anon_S334,729
anon_S3074,751
anon_S1757,729
anon_S4254,696
anon_S2516,656
anon_S2496,631
anon_S2659,729
anon_S552,488
anon_S2663,710
anon_S1899,740
anon_S5564,672
anon_S1995,642
anon_S2385,679
anon_S3584,670
anon_S5543,655
anon_S222,527
anon_S4180,666
anon_S3015,639
anon_S4222,711
anon_S2085,693
anon_S5370,693
anon_S5326,634
anon_S3693,654
anon_S5916,715
anon_S2525,654
anon_S298,646
anon_S3425,602
anon_S2394,782
anon_S2402,681
anon_S4973,564
anon_S5328,652
anon_S6076,732
anon_S3862,589
anon_S578,604
anon_S4575,537
anon_S4138,712
anon_S4028,693
anon_S2196,657
anon_S4698,600
anon_S1829,662
anon_S412,729
anon_S5039,633
anon_S1575,681
anon_S4058,695
anon_S5913,720
anon_S5273,732
anon_S5783,646
anon_S1658,712
anon_S278,634
anon_S2200,684
anon_S3200,631
anon_S1562,654
anon_S3235,694
anon_S5485,676
anon_S5926,777
anon_S238,721
anon_S5622,720
anon_S5423,706
anon_S2010,621
anon_S1705,697
anon_S5462,634
anon_S5166,732
anon_S3255,734
anon_S1825,651
anon_S1577,707
anon_S1530,705
anon_S1502,684
anon_S3508,652
anon_S1490,786
anon_S1604,622
anon_S2075,655
anon_S2788,589
anon_S6065,665
anon_S6069,665
anon_S5937,624
anon_S3838,705
anon_S4748,590
anon_S4494,761
anon_S2647,696
anon_S4272,642
anon_S5866,646
anon_S2665,709
anon_S2585,589
anon_S1682,672
anon_S3581,565
anon_S4588,564
anon_S2866,658
anon_S2541,635
anon_S2900,650
anon_S5295,628
anon_S4025,501
anon_S1699,637
anon_S6033,538
anon_S3908,638
anon_S4860,660
anon_S5605,618
anon_S3358,630
anon_S5394,598
anon_S3819,695
anon_S3747,459
anon_S3464,703
anon_S4975,648
anon_S3001,723
anon_S5272,646
anon_S4455,589
anon_S5953,629
anon_S4320,634
anon_S1485,633
anon_S292,647
anon_S5607,600
anon_S2796,658
anon_S1785,658
anon_S5316,603
anon_S3874,684
anon_S3614,515
anon_S6085,656
anon_S3631,703
anon_S465,659
anon_S1538,703
anon_S2336,654
anon_S275,640
anon_S1343,709
anon_S5045,731
anon_S5158,706
anon_S6096,598
anon_S2777,658
anon_S2744,658
anon_S2760,658
anon_S3796,646
anon_S3801,656
anon_S73,722
anon_S143,720
anon_S2978,695
anon_S3174,703
anon_S5099,531
anon_S3126,538
anon_S84,631
anon_S302,640
anon_S1665,624
anon_S572,634
anon_S1906,655
anon_S3008,679
anon_S4614,717
anon_S449,782
anon_S5484,673
anon_S1694,646
anon_S5199,668
anon_S443,710
anon_S171,646
anon_S5627,644
anon_S4402,589
anon_S5686,646
anon_S2261,716
anon_S3023,656
anon_S2435,651
anon_S3471,734
anon_S548,665
anon_S4654,600
anon_S3390,638
anon_S495,598
anon_S4731,590
anon_S5037,717
anon_S3110,696
anon_S5701,715
anon_S3738,644
anon_S3465,711
anon_S1678,695
anon_S3167,645
anon_S2417,634
anon_S2397,656
anon_S1651,625
anon_S1797,643
anon_S5832,656
anon_S2133,648
anon_S833,636
anon_S5409,706
anon_S5408,706
anon_S5483,691
anon_S5412,715
anon_S1451,728
anon_S3814,589
anon_S4927,622
anon_S2007,752
anon_S3853,656
anon_S4008,734
anon_S3659,693
anon_S2869,662
anon_S4023,652
anon_S1092,574
anon_S1748,690
anon_S1197,722
anon_S2820,636
anon_S5629,613
anon_S1741,637
anon_S1859,624
anon_S2706,649
anon_S5325,703
anon_S1429,553
anon_S3760,710
anon_S2628,712
anon_S3920,721
anon_S2828,658
anon_S2429,656
anon_S338,738
anon_S149,658
anon_S1097,757
anon_S3291,654
anon_S4218,629
anon_S2356,659
anon_S3221,732
anon_S4844,581
anon_S5796,661
anon_S5786,661
anon_S2564,723
anon_S2044,621
anon_S4423,695
anon_S5764,646
anon_S5176,716
anon_S2519,658
anon_S2203,656
anon_S3460,597
anon_S6103,598
anon_S4733,622
anon_S4001,696
anon_S2002,732
anon_S2264,695
anon_S5909,614
