node,new_score
anon_S4565,701
anon_S1630,365
anon_S477,604
anon_S825,572
anon_S4044,623
anon_S4853,936
anon_S5066,591
anon_S4628,1582
anon_S103,1157
anon_S3117,721
anon_S970,729
anon_S57,931
anon_S5512,595
anon_S3621,723
anon_S673,481
anon_S3022,711
anon_S3427,649
anon_S5846,635
anon_S5479,878
anon_S4417,808
anon_S4948,605
anon_S5048,804
anon_S1376,367
anon_S2669,1047
anon_S4548,523
anon_S5519,547
anon_S5204,700
anon_S2435,677
anon_S2,915
anon_S3489,601
anon_S2855,987
anon_S448,575
anon_S3532,504
anon_S4922,1369
anon_S5864,868
anon_S2719,1020
anon_S1533,892
anon_S5574,490
anon_S5892,599
anon_S5874,609
anon_S1888,1486
anon_S4308,613
anon_S5232,504
anon_S1388,574
anon_S2733,987
anon_S5104,623
anon_S2799,588
anon_S5263,1085
anon_S4635,505
anon_S5921,555
anon_S1808,760
anon_S4355,677
anon_S2094,744
anon_S3994,672
anon_S250,649
anon_S495,677
anon_S170,1157
anon_S4770,718
anon_S4725,623
anon_S2624,683
anon_S1482,502
anon_S1668,677
anon_S5867,563
anon_S2159,677
anon_S375,611
anon_S1024,603
anon_S3746,713
anon_S89,1669
anon_S770,649
anon_S5631,1133
anon_S2394,931
anon_S363,527
anon_S1548,677
anon_S185,1157
anon_S969,604
anon_S4918,1312
anon_S2446,739
anon_S5087,620
anon_S3392,987
anon_S5998,1194
anon_S5143,527
anon_S208,677
anon_S4661,620
anon_S4559,525
anon_S5241,992
anon_S4162,511
anon_S5872,563
anon_S5445,623
anon_S1982,916
anon_S1237,540
anon_S2802,1021
anon_S1427,620
anon_S3096,985
anon_S4253,860
anon_S3720,792
anon_S4607,478
anon_S5858,943
anon_S2104,683
anon_S5337,712
anon_S2173,761
anon_S128,647
anon_S2512,808
anon_S5029,509
anon_S5244,770
anon_S1644,620
anon_S2071,546
anon_S3078,706
anon_S4020,860
anon_S4004,440
anon_S1094,739
anon_S4903,539
anon_S4075,812
anon_S4291,705
anon_S288,677
anon_S939,691
anon_S4525,1105
anon_S3912,698
anon_S5747,563
anon_S1222,671
anon_S1947,617
anon_S4133,860
anon_S3943,677
anon_S3678,709
anon_S4396,588
anon_S4807,573
anon_S2057,677
anon_S5551,495
anon_S5988,943
anon_S4625,623
anon_S3143,721
anon_S793,654
anon_S3581,441
anon_S1119,757
anon_S1460,565
anon_S2729,487
anon_S5145,687
anon_S106,617
anon_S4080,1716
anon_S5012,1051
anon_S5206,663
anon_S547,510
anon_S594,655
anon_S6080,943
anon_S6053,485
anon_S5940,521
anon_S5915,594
anon_S1869,588
anon_S5315,580
anon_S5218,620
anon_S271,677
anon_S3817,783
anon_S1464,723
anon_S3823,677
anon_S4183,511
anon_S1847,677
anon_S3220,1061
anon_S2707,1000
anon_S5198,700
anon_S5460,996
anon_S1912,706
anon_S5852,943
anon_S4644,564
anon_S4087,711
anon_S4993,1032
anon_S5780,861
anon_S4276,601
anon_S4706,581
anon_S2192,620
anon_S5358,450
anon_S678,605
anon_S1216,587
anon_S3300,1018
anon_S3355,739
anon_S3707,860
anon_S2665,928
anon_S5276,609
anon_S2272,812
anon_S5711,635
anon_S4072,921
anon_S4593,522
anon_S1632,607
anon_S4851,1369
anon_S657,671
anon_S5060,620
anon_S4691,538
anon_S3842,667
anon_S4158,578
anon_S4876,530
anon_S3115,650
anon_S923,548
anon_S22,744
anon_S3512,873
anon_S55,677
anon_S3569,461
anon_S671,570
anon_S3933,987
anon_S3452,811
anon_S5590,807
anon_S1151,595
anon_S1609,878
anon_S5844,770
anon_S1278,588
anon_S2535,667
anon_S5046,575
anon_S3769,613
anon_S4258,565
anon_S1505,613
anon_S3133,862
anon_S5297,560
anon_S4018,708
anon_S5743,609
anon_S5140,581
anon_S149,677
anon_S5443,996
anon_S4450,658
anon_S2440,525
anon_S2358,632
anon_S2038,620
anon_S3959,860
anon_S4405,783
anon_S1425,590
anon_S5805,609
anon_S5305,549
anon_S3534,588
anon_S2428,987
anon_S4920,1312
anon_S754,643
anon_S338,607
anon_S1531,677
anon_S5909,482
anon_S5572,992
anon_S5894,640
anon_S1886,677
anon_S1778,749
anon_S264,859
anon_S1197,592
anon_S1462,756
anon_S2966,677
anon_S4575,418
anon_S5923,563
anon_S2096,931
anon_S3992,565
anon_S252,843
anon_S172,1339
anon_S3631,706
anon_S3664,677
anon_S4727,1136
anon_S1666,593
anon_S3254,710
anon_S3201,667
anon_S1257,548
anon_S373,477
anon_S2771,808
anon_S3744,610
anon_S3719,1037
anon_S1361,531
anon_S565,642
anon_S5645,634
anon_S1334,754
anon_S709,564
anon_S776,582
anon_S2951,862
anon_S6071,551
anon_S2600,711
anon_S2971,1021
anon_S2392,711
anon_S365,495
anon_S1120,499
anon_S187,1157
anon_S5085,1238
anon_S3394,579
anon_S3722,598
anon_S3376,987
anon_S4605,488
anon_S4798,704
anon_S900,535
anon_S1003,629
anon_S920,658
anon_S425,545
anon_S4718,627
anon_S6005,635
anon_S1231,591
anon_S638,536
anon_S3094,941
anon_S4658,936
anon_S5339,501
anon_S2171,941
anon_S1980,1021
anon_S835,562
anon_S4498,994
anon_S3885,667
anon_S4518,505
anon_S1474,987
anon_S5257,635
anon_S1096,711
anon_S2250,970
anon_S5850,1191
anon_S4663,620
anon_S3559,697
anon_S4905,1261
anon_S1720,624
anon_S5749,609
anon_S4293,601
anon_S3041,579
anon_S4523,1105
anon_S3910,931
anon_S3475,672
anon_S2489,860
anon_S4809,540
anon_S2059,620
anon_S2467,525
anon_S1122,684
anon_S5553,609
anon_S5394,474
anon_S4241,596
anon_S4436,808
anon_S795,473
anon_S1066,684
anon_S5491,632
anon_S5502,499
anon_S3681,783
anon_S2829,708
anon_S2077,626
anon_S2409,708
anon_S4889,555
anon_S5014,516
anon_S991,672
anon_S4172,511
anon_S5447,591
anon_S5684,609
anon_S5917,439
anon_S2748,744
anon_S544,629
anon_S4154,503
anon_S5216,620
anon_S5539,580
anon_S737,543
anon_S5939,631
anon_S1845,1027
anon_S1832,620
anon_S3222,981
anon_S4185,439
anon_S2701,782
anon_S6045,712
anon_S5462,634
anon_S1914,626
anon_S6118,677
anon_S5602,658
anon_S1743,620
anon_S3368,434
anon_S3374,588
anon_S4274,650
anon_S4623,623
anon_S4751,623
anon_S4704,996
anon_S4114,987
anon_S1214,664
anon_S1932,894
anon_S3787,667
anon_S3357,860
anon_S3705,1252
anon_S2194,620
anon_S2299,620
anon_S2663,1074
anon_S5270,609
anon_S4987,1032
anon_S3295,613
anon_S3248,525
anon_S2414,808
anon_S4236,601
anon_S551,685
anon_S659,637
anon_S3008,681
anon_S4591,586
anon_S4121,647
anon_S3844,677
anon_S473,468
anon_S5317,747
anon_S5667,591
anon_S20,1017
anon_S3955,860
anon_S5062,620
anon_S3088,970
anon_S3922,723
anon_S5739,609
anon_S5782,609
anon_S5842,770
anon_S5994,943
anon_S3862,808
anon_S3819,711
anon_S2136,878
anon_S5389,510
anon_S2422,987
anon_S502,664
anon_S5295,504
anon_S5665,794
anon_S3536,663
anon_S2473,647
anon_S5344,629
anon_S3062,711
anon_S3971,860
anon_S419,599
anon_S3648,783
anon_S5453,734
anon_S3113,650
anon_S974,588
anon_S229,649
anon_S921,436
anon_S3510,644
anon_S5753,1178
anon_S4879,454
anon_S4926,935
anon_S4107,900
anon_S5248,485
anon_S2356,677
anon_S5174,1542
anon_S4327,601
anon_S5451,962
anon_S1199,538
anon_S2364,651
anon_S1015,361
anon_S1384,677
anon_S2090,981
anon_S3990,632
anon_S4577,1247
anon_S4030,783
anon_S499,685
anon_S174,1411
anon_S4351,446
anon_S4813,586
anon_S2628,993
anon_S1486,1021
anon_S4564,528
anon_S1815,617
anon_S1033,629
anon_S3256,1061
anon_S4721,1247
anon_S1208,667
anon_S371,508
anon_S2773,994
anon_S1664,878
anon_S5647,616
anon_S2155,1029
anon_S5362,574
anon_S2188,708
anon_S5961,512
anon_S1255,548
anon_S2602,761
anon_S5476,1270
anon_S5525,623
anon_S5570,1045
anon_S5896,514
anon_S1884,620
anon_S85,1004
anon_S774,596
anon_S1979,620
anon_S2390,525
anon_S367,739
anon_S5137,581
anon_S5311,621
anon_S181,1157
anon_S3396,530
anon_S3829,596
anon_S3321,1716
anon_S1378,604
anon_S4603,536
anon_S2108,993
anon_S204,1077
anon_S902,638
anon_S1759,993
anon_S4200,1486
anon_S5770,609
anon_S4248,808
anon_S3419,808
anon_S6063,635
anon_S3742,783
anon_S5587,986
anon_S4743,623
anon_S2177,723
anon_S1288,542
anon_S1233,496
